# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.600000000000000588e-01,5.127903315171945451e+02,5.127903315171945451e+02,5.127903315171945451e+02,5.127903315171945451e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.703655463831335481e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.777883216926516852e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.564360768221426445e-01,2.280694773348024285e-03,-2.564360768221426445e-01,2.280694773348024285e-03,-2.564360768221426445e-01,2.280694773348024285e-03,-2.564360768221426445e-01,2.280694773348024285e-03,-2.480644565520363498e-01,-2.480644565520363498e-01,-2.480644565520363498e-01,-2.480644565520363498e-01,-7.248248763309650400e-03,-7.248248763309650400e-03
1.650000000000000633e-01,5.130098370527306315e+02,5.130098370527306315e+02,5.130098370527306315e+02,5.130098370527306315e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.047820316597118051e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.988006538562574477e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.549077298973952965e-01,2.263971474157244756e-03,-2.549077298973952965e-01,2.263971474157244756e-03,-2.549077298973952965e-01,2.263971474157244756e-03,-2.549077298973952965e-01,2.263971474157244756e-03,-2.466010863151291144e-01,-2.466010863151291144e-01,-2.466010863151291144e-01,-2.466010863151291144e-01,-7.492788570222286282e-03,-7.492788570222286282e-03
1.700000000000000677e-01,5.132275347020050731e+02,5.132275347020050731e+02,5.132275347020050731e+02,5.132275347020050731e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.402386101687195463e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.193925432233516659e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.533908089223663174e-01,2.246783990986322976e-03,-2.533908089223663174e-01,2.246783990986322976e-03,-2.533908089223663174e-01,2.246783990986322976e-03,-2.533908089223663174e-01,2.246783990986322976e-03,-2.451497686532995157e-01,-2.451497686532995157e-01,-2.451497686532995157e-01,-2.451497686532995157e-01,-7.734164042402236205e-03,-7.734164042402236205e-03
1.750000000000000722e-01,5.134434243637310828e+02,5.134434243637310828e+02,5.134434243637310828e+02,5.134434243637310828e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.767143341408598189e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.395669770613455540e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.518855636254481167e-01,2.229299859656919125e-03,-2.518855636254481167e-01,2.229299859656919125e-03,-2.518855636254481167e-01,2.229299859656919125e-03,-2.518855636254481167e-01,2.229299859656919125e-03,-2.437105042417927470e-01,-2.437105042417927470e-01,-2.437105042417927470e-01,-2.437105042417927470e-01,-7.972384104754315359e-03,-7.972384104754315359e-03
1.800000000000000766e-01,5.136575042512395157e+02,5.136575042512395157e+02,5.136575042512395157e+02,5.136575042512395157e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.141884068133762753e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.593270042508759587e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.503921530925966588e-01,2.211627510471769753e-03,-2.503921530925966588e-01,2.211627510471769753e-03,-2.503921530925966588e-01,2.211627510471769753e-03,-2.503921530925966588e-01,2.211627510471769753e-03,-2.422833049917365589e-01,-2.422833049917365589e-01,-2.422833049917365589e-01,-2.422833049917365589e-01,-8.207458449322135863e-03,-8.207458449322135863e-03
1.850000000000000810e-01,5.138697715527985110e+02,5.138697715527985110e+02,5.138697715527985110e+02,5.138697715527985110e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.526401849697993640e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.786757150751055789e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.489106783511972898e-01,2.193835498994101130e-03,-2.489106783511972898e-01,2.193835498994101130e-03,-2.489106783511972898e-01,2.193835498994101130e-03,-2.489106783511972898e-01,2.193835498994101130e-03,-2.408681896480099338e-01,-2.408681896480099338e-01,-2.408681896480099338e-01,-2.408681896480099338e-01,-8.439397335720855153e-03,-8.439397335720855153e-03
1.900000000000000855e-01,5.140802228935390303e+02,5.140802228935390303e+02,5.140802228935390303e+02,5.140802228935390303e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.920491806634565535e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.976162283788834628e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.474412041761441250e-01,2.175965951331626513e-03,-2.474412041761441250e-01,2.175965951331626513e-03,-2.474412041761441250e-01,2.175965951331626513e-03,-2.474412041761441250e-01,2.175965951331626513e-03,-2.394651807097397667e-01,-2.394651807097397667e-01,-2.394651807097397667e-01,-2.394651807097397667e-01,-8.668211464452291182e-03,-8.668211464452291182e-03
1.950000000000000899e-01,5.142888546540074231e+02,5.142888546540074231e+02,5.142888546540074231e+02,5.142888546540074231e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.323950624307240531e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.161516836214577353e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.459837734054031166e-01,2.158043844513013454e-03,-2.459837734054031166e-01,2.158043844513013454e-03,-2.459837734054031166e-01,2.158043844513013454e-03,-2.459837734054031166e-01,2.158043844513013454e-03,-2.380743023066171915e-01,-2.380743023066171915e-01,-2.380743023066171915e-01,-2.380743023066171915e-01,-8.893911898645301406e-03,-8.893911898645301406e-03
2.000000000000000944e-01,5.144956631862329459e+02,5.144956631862329459e+02,5.144956631862329459e+02,5.144956631862329459e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.736576561918617756e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.342852361113539672e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.445384161193419059e-01,2.140083321218400059e-03,-2.445384161193419059e-01,2.140083321218400059e-03,-2.445384161193419059e-01,2.140083321218400059e-03,-2.445384161193419059e-01,2.140083321218400059e-03,-2.366955787584470450e-01,-2.366955787584470450e-01,-2.366955787584470450e-01,-2.366955787584470450e-01,-9.116510017305401448e-03,-9.116510017305401448e-03
2.050000000000000988e-01,5.147006449573552800e+02,5.147006449573552800e+02,5.147006449573552800e+02,5.147006449573552800e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.158169459691055891e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.520200542561529033e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.431051553512270091e-01,2.122091916806567724e-03,-2.431051553512270091e-01,2.122091916806567724e-03,-2.431051553512270091e-01,2.122091916806567724e-03,-2.431051553512270091e-01,2.122091916806567724e-03,-2.353290336176314668e-01,-2.353290336176314668e-01,-2.353290336176314668e-01,-2.353290336176314668e-01,-9.336017488530634623e-03,-9.336017488530634623e-03
2.100000000000001033e-01,5.149037966426624280e+02,5.149037966426624280e+02,5.149037966426624280e+02,5.149037966426624280e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.588530744979561149e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.693593180456149483e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.416840104960161772e-01,2.104073334542322371e-03,-2.416840104960161772e-01,2.104073334542322371e-03,-2.416840104960161772e-01,2.104073334542322371e-03,-2.416840104960161772e-01,2.104073334542322371e-03,-2.339746890489171616e-01,-2.339746890489171616e-01,-2.339746890489171616e-01,-2.339746890489171616e-01,-9.552446254954105598e-03,-9.552446254954105598e-03
2.150000000000001077e-01,5.151051151837571069e+02,5.151051151837571069e+02,5.151051151837571069e+02,5.151051151837571069e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.027463437867311313e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.863062182525638377e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.402749992240341692e-01,2.086029224678265237e-03,-2.402749992240341692e-01,2.086029224678265237e-03,-2.402749992240341692e-01,2.086029224678265237e-03,-2.402749992240341692e-01,2.086029224678265237e-03,-2.326325654416192545e-01,-2.326325654416192545e-01,-2.326325654416192545e-01,-2.326325654416192545e-01,-9.765808526312369509e-03,-9.765808526312369509e-03
2.200000000000001121e-01,5.153045978230363744e+02,5.153045978230363744e+02,5.153045978230363744e+02,5.153045978230363744e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.474772156417010649e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.028639560218598703e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.388781384491471815e-01,2.067960290288883840e-03,-2.388781384491471815e-01,2.067960290288883840e-03,-2.388781384491471815e-01,2.067960290288883840e-03,-2.388781384491471815e-01,2.067960290288883840e-03,-2.313026811797574966e-01,-2.313026811797574966e-01,-2.313026811797574966e-01,-2.313026811797574966e-01,-9.976116775860299768e-03,-9.976116775860299768e-03
2.250000000000001166e-01,5.155022421223538913e+02,5.155022421223538913e+02,5.155022421223538913e+02,5.155022421223538913e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.930263121815663396e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.190357426402950836e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.374934447199393839e-01,2.049866945988298994e-03,-2.374934447199393839e-01,2.049866945988298994e-03,-2.374934447199393839e-01,2.049866945988298994e-03,-2.374934447199393839e-01,2.049866945988298994e-03,-2.299850525176406757e-01,-2.299850525176406757e-01,-2.299850525176406757e-01,-2.299850525176406757e-01,-1.018338373858451718e-02,-1.018338373858451718e-02
2.300000000000001210e-01,5.156980459713306573e+02,5.156980459713306573e+02,5.156980459713306573e+02,5.156980459713306573e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.039374416338612050e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348247993646197074e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.361209342762936592e-01,2.031749685925676729e-03,-2.361209342762936592e-01,2.031749685925676729e-03,-2.361209342762936592e-01,2.031749685925676729e-03,-2.361209342762936592e-01,2.031749685925676729e-03,-2.286796935244622686e-01,-2.286796935244622686e-01,-2.286796935244622686e-01,-2.286796935244622686e-01,-1.038762240998480912e-02,-1.038762240998480912e-02
2.350000000000001255e-01,5.158920075890650878e+02,5.158920075890650878e+02,5.158920075890650878e+02,5.158920075890650878e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.086502472353867432e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.502343572385552051e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.347606229271582690e-01,2.013609267689231430e-03,-2.347606229271582690e-01,2.013609267689231430e-03,-2.347606229271582690e-01,2.013609267689231430e-03,-2.347606229271582690e-01,2.013609267689231430e-03,-2.273866160728994501e-01,-2.273866160728994501e-01,-2.273866160728994501e-01,-2.273866160728994501e-01,-1.058884604473941948e-02,-1.058884604473941948e-02
2.400000000000001299e-01,5.160841255217710568e+02,5.160841255217710568e+02,5.160841255217710568e+02,5.160841255217710568e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.134391586260941054e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.652676568630669252e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.334125258466163144e-01,1.995446783677357061e-03,-2.334125258466163144e-01,1.995446783677357061e-03,-2.334125258466163144e-01,1.995446783677357061e-03,-2.334125258466163144e-01,1.995446783677357061e-03,-2.261058298548596079e-01,-2.261058298548596079e-01,-2.261058298548596079e-01,-2.261058298548596079e-01,-1.078706815489161031e-02,-1.078706815489161031e-02
2.450000000000001343e-01,5.162743986380251044e+02,5.162743986380251044e+02,5.162743986380251044e+02,5.162743986380251044e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.183023026355645158e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.799279481068179365e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.320766573463796112e-01,1.977263667053197338e-03,-2.320766573463796112e-01,1.977263667053197338e-03,-2.320766573463796112e-01,1.977263667053197338e-03,-2.320766573463796112e-01,1.977263667053197338e-03,-2.248373424131659970e-01,-2.248373424131659970e-01,-2.248373424131659970e-01,-2.248373424131659970e-01,-1.098230250742382452e-02,-1.098230250742382452e-02
2.500000000000001110e-01,5.164628261227118173e+02,5.164628261227118173e+02,5.164628261227118173e+02,5.164628261227118173e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.232378223652519367e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.942184897544947830e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.307530306573926104e-01,1.959061662601735421e-03,-2.307530306573926104e-01,1.959061662601735421e-03,-2.307530306573926104e-01,1.959061662601735421e-03,-2.307530306573926104e-01,1.959061662601735421e-03,-2.235811591819212296e-01,-2.235811591819212296e-01,-2.235811591819212296e-01,-2.235811591819212296e-01,-1.117456312119746720e-02,-1.117456312119746720e-02
2.550000000000001155e-01,5.166494074703573460e+02,5.166494074703573460e+02,5.166494074703573460e+02,5.166494074703573460e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.282438772319149933e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008142549098201002e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.294416577370846921e-01,1.940842781416707297e-03,-2.294416577370846921e-01,1.940842781416707297e-03,-2.294416577370846921e-01,1.940842781416707297e-03,-2.294416577370846921e-01,1.940842781416707297e-03,-2.223372835309510576e-01,-2.223372835309510576e-01,-2.223372835309510576e-01,-2.223372835309510576e-01,-1.136386426330115995e-02,-1.136386426330115995e-02
2.600000000000001199e-01,5.168341424782706781e+02,5.168341424782706781e+02,5.168341424782706781e+02,5.168341424782706781e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.333186430091837238e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021703401480045237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.281425491089089652e-01,1.922609250778695156e-03,-2.281425491089089652e-01,1.922609250778695156e-03,-2.281425491089089652e-01,1.922609250778695156e-03,-2.281425491089089652e-01,1.922609250778695156e-03,-2.211057168115287963e-01,-2.211057168115287963e-01,-2.211057168115287963e-01,-2.211057168115287963e-01,-1.155022044489228961e-02,-1.155022044489228961e-02
2.650000000000001243e-01,5.170170312397369798e+02,5.170170312397369798e+02,5.170170312397369798e+02,5.170170312397369798e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.384603118663951804e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.034904329795072186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.268557137350118991e-01,1.904363465630165564e-03,-2.268557137350118991e-01,1.904363465630165564e-03,-2.268557137350118991e-01,1.904363465630165564e-03,-2.268557137350118991e-01,1.904363465630165564e-03,-2.198864584017534707e-01,-2.198864584017534707e-01,-2.198864584017534707e-01,-2.198864584017534707e-01,-1.173364641661467367e-02,-1.173364641661467367e-02
2.700000000000001288e-01,5.171980741373919273e+02,5.171980741373919273e+02,5.171980741373919273e+02,5.171980741373919273e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.436670924052085851e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047748623963107306e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.255811589197370681e-01,1.886107944914172663e-03,-2.255811589197370681e-01,1.886107944914172663e-03,-2.255811589197370681e-01,1.886107944914172663e-03,-2.255811589197370681e-01,1.886107944914172663e-03,-2.186795057507204820e-01,-2.186795057507204820e-01,-2.186795057507204820e-01,-2.186795057507204820e-01,-1.191415716368315891e-02,-1.191415716368315891e-02
2.750000000000001332e-01,5.173772718368365986e+02,5.173772718368365986e+02,5.173772718368365986e+02,5.173772718368365986e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.489372096933117007e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060239580377864144e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.243188902401842544e-01,1.867845294110992427e-03,-2.243188902401842544e-01,1.867845294110992427e-03,-2.243188902401842544e-01,1.867845294110992427e-03,-2.243188902401842544e-01,1.867845294110992427e-03,-2.174848544210893353e-01,-2.174848544210893353e-01,-2.174848544210893353e-01,-2.174848544210893353e-01,-1.209176790071175844e-02,-1.209176790071175844e-02
2.800000000000001377e-01,5.175546252805086169e+02,5.175546252805086169e+02,5.175546252805086169e+02,5.175546252805086169e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.542689052953516438e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072380501340131076e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.230689114995940692e-01,1.849578174170973810e-03,-2.230689114995940692e-01,1.849578174170973810e-03,-2.230689114995940692e-01,1.849578174170973810e-03,-2.230689114995940692e-01,1.849578174170973810e-03,-2.163024981299425109e-01,-2.163024981299425109e-01,-2.163024981299425109e-01,-2.163024981299425109e-01,-1.226649406635482720e-02,-1.226649406635482720e-02
2.850000000000001421e-01,5.177301356818027216e+02,5.177301356818027216e+02,5.177301356818027216e+02,5.177301356818027216e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.596604373010013234e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084174694480521950e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.218312246993991987e-01,1.831309276424386567e-03,-2.218312246993991987e-01,1.831309276424386567e-03,-2.218312246993991987e-01,1.831309276424386567e-03,-2.218312246993991987e-01,1.831309276424386567e-03,-2.151324287879818886e-01,-2.151324287879818886e-01,-2.151324287879818886e-01,-2.151324287879818886e-01,-1.243835131781523273e-02,-1.243835131781523273e-02
